id;nome;modelo;acompanha;palavraChave;peso;altura;largura;comprimento;codigo;marca;unidadeMedida;ativo;ncm;cest;origemFiscal;dataLancamento;dataAtualizacao;categorias;derivacoes;dataExtracao
01 Calça de Pijama";Pijama, Pijama Longo, Pijama Quente, Pijama Inverno, Pijama Confortavel;0.510;3.00;21.00;26.00;PSALR;2;UN;True;62063000;;0;2023-02-28T00:00:00-03:00;2025-08-28T15:57:08-03:00;[7, 12];[{'id': 448, 'codigo': 'PSALRGG', 'nome': 'Pijama Feminino Longo Tie Dye - GG', 'ativo': True}, {'id': 447, 'codigo': 'PSALRG', 'nome': 'Pijama Feminino Longo Tie Dye - G', 'ativo': True}, {'id': 445, 'codigo': 'PSALRP', 'nome': 'Pijama Feminino Longo Tie Dye - P', 'ativo': True}, {'id': 446, 'codigo': 'PSALRM', 'nome': 'Pijama Feminino Longo Tie Dye - M', 'ativo': True}];2025-09-11 10:22:49
410;Pijama Feminino Curto Algodão POA;Short Doll Manga Curta;"01 Blusa Manga Curta.
01 Shorts.";Pijama, Pijama Verão, Short Doll, Shorts, Blusa;0.275;3.00;21.00;26.00;PSAPG;2;UN;True;62063000;;0;2025-08-12T00:00:00-03:00;2025-08-22T13:42:14-03:00;[7, 35, 11];[{'id': 413, 'codigo': 'PSAPGG', 'nome': 'Pijama Feminino Curto Algodão POA - G', 'ativo': True}, {'id': 412, 'codigo': 'PSAPGM', 'nome': 'Pijama Feminino Curto Algodão POA - M', 'ativo': True}, {'id': 414, 'codigo': 'PSAPGGG', 'nome': 'Pijama Feminino Curto Algodão POA - GG', 'ativo': True}, {'id': 826, 'codigo': 'PSAPGG2', 'nome': 'Pijama Feminino Curto Algodão POA - G2', 'ativo': True}, {'id': 411, 'codigo': 'PSAPGP', 'nome': 'Pijama Feminino Curto Algodão POA - P', 'ativo': True}, {'id': 415, 'codigo': 'PSAPGG1', 'nome': 'Pijama Feminino Curto Algodão POA - G1', 'ativo': True}, {'id': 827, 'codigo': 'PSAPGG3', 'nome': 'Pijama Feminino Curto Algodão POA - G3', 'ativo': True}];2025-09-11 10:22:49
148;Pijama Feminino Curto Algodão Preto Happy;Short Doll Alça;"1 Blusa Alça.
1 Shorts.";pijama sem manga, pijama de calor, pijama regata, pijama shortinho;0.250;3.00;20.00;26.00;PSAPH;2;UN;False;62063000;;0;2022-11-17T00:00:00-03:00;2025-08-28T15:54:45-03:00;[7, 11];[{'id': 149, 'codigo': 'PSAPHP', 'nome': 'Pijama Feminino Curto Algodão Preto Happy - P', 'ativo': False}, {'id': 150, 'codigo': 'PSAPHM', 'nome': 'Pijama Feminino Curto Algodão Preto Happy - M', 'ativo': False}, {'id': 152, 'codigo': 'PSAPHGG', 'nome': 'Pijama Feminino Curto Algodão Preto Happy - GG', 'ativo': False}, {'id': 151, 'codigo': 'PSAPHG', 'nome': 'Pijama Feminino Curto Algodão Preto Happy - G', 'ativo': False}];2025-09-11 10:22:49
439;Pijama Americano Curto Rosa Xadrez;Short Doll Americano Manga Curta.;"01 Blusa Americana Manga Curta.
01 Shorts Detalhado.";Pijama Manga Curta, Shorts, Short Doll, Short Doll Manga Curta, Blusa;0.340;3.00;21.00;26.00;PSAPLWF;2;UN;True;62063000;;0;2025-08-21T00:00:00-03:00;2025-08-22T13:32:57-03:00;[7, 33, 37, 11, 58, 47];[{'id': 441, 'codigo': 'PSAPLWFM', 'nome': 'Pijama Americano Curto Rosa Xadrez - M', 'ativo': True}, {'id': 443, 'codigo': 'PSAPLWFGG', 'nome': 'Pijama Americano Curto Rosa Xadrez - GG', 'ativo': True}, {'id': 828, 'codigo': 'PSAPLWFG1', 'nome': 'Pijama Americano Curto Rosa Xadrez - G1', 'ativo': True}, {'id': 442, 'codigo': 'PSAPLWFG', 'nome': 'Pijama Americano Curto Rosa Xadrez - G', 'ativo': True}, {'id': 2727, 'codigo': 'PSAPLWFG3', 'nome': 'Pijama Americano Curto Rosa Xadrez - G3', 'ativo': True}, {'id': 2726, 'codigo': 'PSAPLWFG2', 'nome': 'Pijama Americano Curto Rosa Xadrez - G2', 'ativo': True}, {'id': 440, 'codigo': 'PSAPLWFP', 'nome': 'Pijama Americano Curto Rosa Xadrez - P', 'ativo': True}];2025-09-11 10:22:49
416;Camisola Feminina Love Jesus;Camisola Manga Curta;01 Camisola Manga Curta.;Camisola, Blusão, Blusa, Camisolão;0.240;2.00;21.00;26.00;PSAPOP;2;UN;True;62063000;;0;2024-03-26T00:00:00-03:00;2025-01-30T07:57:48-03:00;[40, 2];[{'id': 417, 'codigo': 'PSAPOPP', 'nome': 'Camisola Feminina Love Jesus - P', 'ativo': True}, {'id': 421, 'codigo': 'PSAPOPXGG', 'nome': 'Camisola Feminina Love Jesus - XGG', 'ativo': False}, {'id': 418, 'codigo': 'PSAPOPM', 'nome': 'Camisola Feminina Love Jesus - M', 'ativo': False}, {'id': 424, 'codigo': 'PSAPOPG3', 'nome': 'Camisola Feminina Love Jesus - G3', 'ativo': False}, {'id': 423, 'codigo': 'PSAPOPG2', 'nome': 'Camisola Feminina Love Jesus - G2', 'ativo': False}, {'id': 422, 'codigo': 'PSAPOPG1', 'nome': 'Camisola Feminina Love Jesus - G1', 'ativo': False}, {'id': 419, 'codigo': 'PSAPOPG', 'nome': 'Camisola Feminina Love Jesus - G', 'ativo': True}, {'id': 420, 'codigo': 'PSAPOPGG', 'nome': 'Camisola Feminina Love Jesus - GG', 'ativo': True}];2025-09-11 10:22:49
502;Pijamas Saldo LD;Pijama De Saldo;Pijama;;1.000;2.00;2.00;2.00;PSLD;2;KG;True;62063000;;0;2023-05-19T00:00:00-03:00;;[7];[{'id': 503, 'codigo': 'PSLD1', 'nome': 'Pijamas Saldo LD', 'ativo': False}];2025-09-11 10:22:49
157;Pijama Curto Algodão Branco Inspire;Short Doll Manga Curta;"1 Blusa Manga Curta.
1 Shorts.";pijama manga curta, pijama lilás, pijama fofo, pijama de ursinho, pijama de verão;0.250;3.00;20.00;26.00;PSMCI;2;UN;False;62063000;;0;2022-11-17T00:00:00-03:00;2025-08-28T15:54:37-03:00;[11];[{'id': 158, 'codigo': 'PSMCIM', 'nome': 'Pijama Curto Algodão Branco Inspire - M', 'ativo': False}, {'id': 159, 'codigo': 'PSMCIP', 'nome': 'Pijama Curto Algodão Branco Inspire - P', 'ativo': False}, {'id': 160, 'codigo': 'PSMCIG', 'nome': 'Pijama Curto Algodão Branco Inspire - G', 'ativo': False}, {'id': 161, 'codigo': 'PSMCIGG', 'nome': 'Pijama Curto Algodão Branco Inspire - GG', 'ativo': False}];2025-09-11 10:22:49
162;Pijama Feminino Americano Curto Once;Pijama Americano Manga Curta;"1 Blusa Manga Curta Americana.
1 Shorts.";pijama manga curta, pijama, pijama americano;0.310;3.00;20.00;26.00;PSMCPI;2;UN;True;62063000;;0;2025-08-16T00:00:00-03:00;2025-08-22T13:37:34-03:00;[33, 7, 11, 37, 58];[{'id': 818, 'codigo': 'PSMCPIG2', 'nome': 'Pijama Feminino Americano Curto Once - G2', 'ativo': True}, {'id': 163, 'codigo': 'PSMCPIM', 'nome': 'Pijama Feminino Americano Curto Once - M', 'ativo': True}, {'id': 166, 'codigo': 'PSMCPIGG', 'nome': 'Pijama Feminino Americano Curto Once - GG', 'ativo': True}, {'id': 817, 'codigo': 'PSMCPIG1', 'nome': 'Pijama Feminino Americano Curto Once - G1', 'ativo': True}, {'id': 165, 'codigo': 'PSMCPIG', 'nome': 'Pijama Feminino Americano Curto Once - G', 'ativo': True}, {'id': 164, 'codigo': 'PSMCPIP', 'nome': 'Pijama Feminino Americano Curto Once - P', 'ativo': True}, {'id': 819, 'codigo': 'PSMCPIG3', 'nome': 'Pijama Feminino Americano Curto Once - G3', 'ativo': True}];2025-09-11 10:22:49
487;Pijama Feminino Alça Rosa Botonê;Short Doll Alça;"01 Blusa Alça.
01 Shorts.";Pijama Verão, Curto, Pijama, Leve, Alça;0.190;3.00;20.00;26.00;PSOK;2;UN;False;62063000;;0;2024-03-24T00:00:00-03:00;2025-08-28T15:54:55-03:00;[7, 11];[{'id': 488, 'codigo': 'PSOKP', 'nome': 'Pijama Feminino Alça Rosa Botonê - P', 'ativo': False}, {'id': 489, 'codigo': 'PSOKM', 'nome': 'Pijama Feminino Alça Rosa Botonê - M', 'ativo': False}, {'id': 491, 'codigo': 'PSOKGG', 'nome': 'Pijama Feminino Alça Rosa Botonê - GG', 'ativo': False}, {'id': 490, 'codigo': 'PSOKG', 'nome': 'Pijama Feminino Alça Rosa Botonê - G', 'ativo': False}];2025-09-11 10:22:49
449;Pijama Feminino Longo Moletinho Floral;Pijama Manga Curta e Calça;"01 Blusa Manga Curta.
01 Calça Moletinho Careca";Pijama Inverno, Pijama Longo, Pijama Calça, Pijama Manga Curta, Pijama Quente;0.475;3.00;21.00;26.00;PSPL;2;UN;True;62063000;;0;2023-02-28T00:00:00-03:00;2025-08-28T15:57:02-03:00;[7, 12];[{'id': 450, 'codigo': 'PSPLP', 'nome': 'Pijama Feminino Longo Moletinho Floral - P', 'ativo': True}, {'id': 451, 'codigo': 'PSPLM', 'nome': 'Pijama Feminino Longo Moletinho Floral - M', 'ativo': True}, {'id': 452, 'codigo': 'PSPLG', 'nome': 'Pijama Feminino Longo Moletinho Floral - G', 'ativo': True}, {'id': 453, 'codigo': 'PSPLGG', 'nome': 'Pijama Feminino Longo Moletinho Floral - GG', 'ativo': True}, {'id': 454, 'codigo': 'PSPLXGG', 'nome': 'Pijama Feminino Longo Moletinho Floral - XGG', 'ativo': True}];2025-09-11 10:22:49
180;Pijama Feminino Curto Floral Preto;Short Doll Manga Curta;"1 Blusa Manga Curta.
1 Shorts.";pijama sem manga, pijama de calor, pijama mana curta, pijama floral, pijama verão, pijama curto;0.308;3.00;20.00;26.00;PSRBL;2;UN;True;62063000;;0;2025-08-15T00:00:00-03:00;2025-08-22T13:39:43-03:00;[7, 11, 58];[{'id': 184, 'codigo': 'PSRBLGG', 'nome': 'Pijama Feminino Curto Floral Preto - GG', 'ativo': True}, {'id': 182, 'codigo': 'PSRBLM', 'nome': 'Pijama Feminino Curto Floral Preto - M', 'ativo': True}, {'id': 3828, 'codigo': 'PSRBLG3', 'nome': 'Pijama Feminino Curto Floral Preto - G3', 'ativo': True}, {'id': 181, 'codigo': 'PSRBLP', 'nome': 'Pijama Feminino Curto Floral Preto - P', 'ativo': True}, {'id': 183, 'codigo': 'PSRBLG', 'nome': 'Pijama Feminino Curto Floral Preto - G', 'ativo': True}, {'id': 3826, 'codigo': 'PSRBLG1', 'nome': 'Pijama Feminino Curto Floral Preto - G1', 'ativo': True}, {'id': 3827, 'codigo': 'PSRBLG2', 'nome': 'Pijama Feminino Curto Floral Preto - G2', 'ativo': True}];2025-09-11 10:22:49
185;Blusa Feminina Algodão Preta Dream;Blusa Manga Curta;1 Blusa Manga Curta.;Blusa, Dia, Verão, Calor, Manga Curta, Curto;0.140;3.00;20.00;26.00;PSRPL;2;UN;True;62063000;;0;2024-01-02T00:00:00-03:00;;[31, 36, 35];[{'id': 186, 'codigo': 'PSRPLP', 'nome': 'Blusa Feminina Algodão Preta Dream - P', 'ativo': True}, {'id': 187, 'codigo': 'PSRPLM', 'nome': 'Blusa Feminina Algodão Preta Dream - M', 'ativo': True}, {'id': 189, 'codigo': 'PSRPLGG', 'nome': 'Blusa Feminina Algodão Preta Dream - GG', 'ativo': True}, {'id': 188, 'codigo': 'PSRPLG', 'nome': 'Blusa Feminina Algodão Preta Dream - G', 'ativo': True}];2025-09-11 10:22:49
545;Pijama Americano Star Marinho Curto;Pijama Manga Curta Americano Verão;"01 Blusa Manga Curta Americana.
01 Shorts de Pijama";Pijama, Pijama Curto, Pijama Verão, Americano, Feminino;0.380;3.00;21.00;26.00;PVASC;2;UN;True;62063000;;0;2025-08-17T00:00:00-03:00;2025-08-22T13:36:41-03:00;[7, 58, 37, 33, 11];[{'id': 547, 'codigo': 'PVASCM', 'nome': 'Pijama Americano Star Marinho Curto - M', 'ativo': True}, {'id': 546, 'codigo': 'PVASCP', 'nome': 'Pijama Americano Star Marinho Curto - P', 'ativo': True}, {'id': 548, 'codigo': 'PVASCG', 'nome': 'Pijama Americano Star Marinho Curto - G', 'ativo': True}, {'id': 816, 'codigo': 'PVASCXGG', 'nome': 'Pijama Americano Star Marinho Curto - G1', 'ativo': True}, {'id': 549, 'codigo': 'PVASCGG', 'nome': 'Pijama Americano Star Marinho Curto - GG', 'ativo': True}, {'id': 3191, 'codigo': 'PVASCG2', 'nome': 'Pijama Americano Star Marinho Curto - G2', 'ativo': True}, {'id': 3192, 'codigo': 'PVASCG3', 'nome': 'Pijama Americano Star Marinho Curto - G3', 'ativo': True}];2025-09-11 10:22:49
540;Pijama Feminino Curto Tie Dye;Pijama Manga Curta Visco Lycra Verão;"01 Blusa Manga Curta.
01 Shorts de Pijama";Pijama, Pijama Longo, Pijama Quente, Pijama Inverno, Pijama Confortavel;0.295;3.00;21.00;26.00;PVTDC;2;UN;False;62063000;;0;2023-06-15T00:00:00-03:00;2025-08-28T15:54:37-03:00;[7, 11];[{'id': 541, 'codigo': 'PVTDCP', 'nome': 'Pijama Feminino Curto Tie Dye - P', 'ativo': False}, {'id': 542, 'codigo': 'PVTDCM', 'nome': 'Pijama Feminino Curto Tie Dye - M', 'ativo': False}, {'id': 543, 'codigo': 'PVTDCG', 'nome': 'Pijama Feminino Curto Tie Dye - G', 'ativo': False}, {'id': 544, 'codigo': 'PVTDCGG', 'nome': 'Pijama Feminino Curto Tie Dye - GG', 'ativo': False}];2025-09-11 10:22:49
2745;Roupão de Banho Infantil Menina Microfibra Encanto;Roupão de Banho Kids;1 Roupão de Banho.;Roupão Infantil, Roupão de banho, banho, roupao;0.400;9.00;23.00;30.00;RBIME;2;UN;True;62089200;;0;2024-01-03T00:00:00-03:00;2025-01-25T15:21:39-03:00;[41, 56, 42, 57];[{'id': 2746, 'codigo': 'RBIME46', 'nome': 'Roupão de Banho Infantil Menina Microfibra Encanto - 4/6', 'ativo': True}, {'id': 2747, 'codigo': 'RBIME810', 'nome': 'Roupão de Banho Infantil Menina Microfibra Encanto - 8/10', 'ativo': True}, {'id': 2748, 'codigo': 'RBIME1214', 'nome': 'Roupão de Banho Infantil Menina Microfibra Encanto - 12/14', 'ativo': True}];2025-09-11 10:22:49
2749;Roupão de Banho Infantil Menina Microfibra Mágico;Roupão de Banho Kids;1 Roupão de Banho.;Roupão Infantil, Roupão de banho, banho, roupao;0.400;9.00;23.00;30.00;RBIMMMM;2;UN;True;62089200;;0;2024-01-02T00:00:00-03:00;2025-01-25T15:21:21-03:00;[56, 41, 42, 57];[{'id': 2750, 'codigo': 'RBIMMMM1214', 'nome': 'Roupão de Banho Infantil Menina Microfibra Mágico - 12/14', 'ativo': True}, {'id': 2751, 'codigo': 'RBIMMMM46', 'nome': 'Roupão de Banho Infantil Menina Microfibra Mágico - 4/6', 'ativo': True}, {'id': 2752, 'codigo': 'RBIMMMM810', 'nome': 'Roupão de Banho Infantil Menina Microfibra Mágico - 8/10', 'ativo': True}];2025-09-11 10:22:49
4077;Roupão de Banho Infantil Menina Microfibra Pink Love;Roupão de Banho Kids;1 Roupão de Banho.;Roupão Infantil, Roupão de banho, banho, roupao;0.400;9.00;23.00;30.00;RBIMMPL;2;UN;True;62089200;;0;2024-01-01T00:00:00-03:00;2025-09-08T13:31:23-03:00;[56, 41, 57, 43];[{'id': 4078, 'codigo': 'RBIMMPL4.6', 'nome': 'Roupão de Banho Infantil Menina Microfibra Pink Love - 4/6', 'ativo': True}, {'id': 4079, 'codigo': 'RBIMMPL8.10', 'nome': 'Roupão de Banho Infantil Menina Microfibra Pink Love - 8/10', 'ativo': True}, {'id': 4080, 'codigo': 'RBIMMPL12.14', 'nome': 'Roupão de Banho Infantil Menina Microfibra Pink Love - 12/14', 'ativo': True}];2025-09-11 10:22:49
4073;Roupão de Banho Infantil Menino Microfibra Tubarão;Roupão de Banho Kids;1 Roupão de Banho.;Roupão Infantil, Roupão de banho, banho, roupao;0.400;9.00;23.00;30.00;RBIMMT;2;UN;True;62089200;;0;2024-01-01T00:00:00-03:00;2025-09-08T13:20:57-03:00;[56, 41, 57, 43];[{'id': 4074, 'codigo': 'RBIMMT4.6', 'nome': 'Roupão de Banho Infantil Menino Microfibra Tubarão - 4/6', 'ativo': True}, {'id': 4075, 'codigo': 'RBIMMT8.10', 'nome': 'Roupão de Banho Infantil Menino Microfibra Tubarão - 8/10', 'ativo': True}, {'id': 4076, 'codigo': 'RBIMMT12.14', 'nome': 'Roupão de Banho Infantil Menino Microfibra Tubarão - 12/14', 'ativo': True}];2025-09-11 10:22:49
2757;Roupão de Banho Unissex Microfibra;Roupão de Banho Micro Fibra;1 Roupão de Banho.;roupão de banho, roupao, banho, unissex, microfibra, hobe;0.500;9.00;25.00;34.00;RBMFM;2;UN;True;62089200;;0;2025-03-24T00:00:00-03:00;2025-09-03T17:07:46-03:00;[49, 57, 7, 45, 56];[{'id': 2770, 'codigo': 'RBMFMAPG', 'nome': 'Roupão de Banho Unissex Microfibra - Azul Profundo - G', 'ativo': True}, {'id': 2769, 'codigo': 'RBMFM-AzulProfundo', 'nome': 'Roupão de Banho Unissex Microfibra - Azul Profundo', 'ativo': True}, {'id': 3851, 'codigo': 'RBMFMCUP', 'nome': 'Roupão de Banho Unissex Microfibra - Cinza Urbano - P', 'ativo': True}, {'id': 2773, 'codigo': 'RBMFMCUM', 'nome': 'Roupão de Banho Unissex Microfibra - Cinza Urbano - M', 'ativo': True}, {'id': 2765, 'codigo': 'RBMFM-BordoBlood', 'nome': 'Roupão de Banho Unissex Microfibra - Bordô Blood', 'ativo': True}, {'id': 3854, 'codigo': 'RBMFMBGG', 'nome': 'Roupão de Banho Unissex Microfibra - Branco Geada - G', 'ativo': True}, {'id': 3858, 'codigo': 'RBMFMRDG', 'nome': 'Roupão de Banho Unissex Microfibra - Rosê Delicat - G', 'ativo': True}, {'id': 3850, 'codigo': 'RBMFMAPP', 'nome': 'Roupão de Banho Unissex Microfibra - Azul Profundo - P', 'ativo': True}, {'id': 3859, 'codigo': 'RBMFMCUGG', 'nome': 'Roupão de Banho Unissex Microfibra - Cinza Urbano - GG', 'ativo': True}, {'id': 2771, 'codigo': 'RBMFMAPGG', 'nome': 'Roupão de Banho Unissex Microfibra - Azul Profundo - GG', 'ativo': True}, {'id': 2766, 'codigo': 'RBMFMBBP', 'nome': 'Roupão de Banho Unissex Microfibra - Bordô Blood - P', 'ativo': True}, {'id': 2763, 'codigo': 'RBMFM-BrancoGeada', 'nome': 'Roupão de Banho Unissex Microfibra - Branco Geada', 'ativo': True}, {'id': 3849, 'codigo': 'RBMFMBGP', 'nome': 'Roupão de Banho Unissex Microfibra - Branco Geada - P', 'ativo': True}, {'id': 2768, 'codigo': 'RBMFMBBGG', 'nome': 'Roupão de Banho Unissex Microfibra - Bordô Blood - GG', 'ativo': True}, {'id': 3852, 'codigo': 'RBMFMAPM', 'nome': 'Roupão de Banho Unissex Microfibra - Azul Profundo - M', 'ativo': True}, {'id': 2767, 'codigo': 'RBMFMBBG', 'nome': 'Roupão de Banho Unissex Microfibra - Bordô Blood - G', 'ativo': True}, {'id': 2761, 'codigo': 'RBMFMRDP', 'nome': 'Roupão de Banho Unissex Microfibra - Rosê Delicat - P', 'ativo': True}, {'id': 3853, 'codigo': 'RBMFMBBM', 'nome': 'Roupão de Banho Unissex Microfibra - Bordô Blood - M', 'ativo': True}, {'id': 2772, 'codigo': 'RBMFM-CinzaUrbano', 'nome': 'Roupão de Banho Unissex Microfibra - Cinza Urbano', 'ativo': True}, {'id': 2762, 'codigo': 'RBMFMRDM', 'nome': 'Roupão de Banho Unissex Microfibra - Rosê Delicat - M', 'ativo': True}, {'id': 2764, 'codigo': 'RBMFMBGM', 'nome': 'Roupão de Banho Unissex Microfibra - Branco Geada - M', 'ativo': True}, {'id': 2774, 'codigo': 'RBMFMCUG', 'nome': 'Roupão de Banho Unissex Microfibra - Cinza Urbano - G', 'ativo': True}, {'id': 2760, 'codigo': 'RBMFM-RoseDelicat', 'nome': 'Roupão de Banho Unissex Microfibra - Rosê Delicat', 'ativo': True}];2025-09-11 10:22:49
4044;Roupão de Banho Unissex Elegance Microfibra;Roupão de Banho Micro Fibra Luxo;1 Roupão de Banho luxo.;roupão de banho, roupao, banho, unissex, microfibra, hobe, luxo;0.500;9.00;25.00;34.00;RBUEM;2;UN;True;62089200;;0;2025-04-02T00:00:00-03:00;2025-09-09T14:13:43-03:00;[49, 57, 45, 56, 8, 60];[{'id': 4045, 'codigo': 'RBUEM-BrancoElegance', 'nome': 'Roupão de Banho Unissex Elegance Microfibra - Branco Elegance', 'ativo': True}, {'id': 4053, 'codigo': 'RBUEMRCP', 'nome': 'Roupão de Banho Unissex Elegance Microfibra - Rosa Clássico - P', 'ativo': True}, {'id': 4054, 'codigo': 'RBUEMRCM', 'nome': 'Roupão de Banho Unissex Elegance Microfibra - Rosa Clássico - M', 'ativo': True}, {'id': 4048, 'codigo': 'RBUEMBEG', 'nome': 'Roupão de Banho Unissex Elegance Microfibra - Branco Elegance - G', 'ativo': True}, {'id': 4049, 'codigo': 'RBUEM-LilasSuave', 'nome': 'Roupão de Banho Unissex Elegance Microfibra - Lilás Suave', 'ativo': True}, {'id': 4057, 'codigo': 'RBUEMPM', 'nome': 'Roupão de Banho Unissex Elegance Microfibra - Prata - M', 'ativo': True}, {'id': 4058, 'codigo': 'RBUEMPG', 'nome': 'Roupão de Banho Unissex Elegance Microfibra - Prata - G', 'ativo': True}, {'id': 4046, 'codigo': 'RBUEMBEP', 'nome': 'Roupão de Banho Unissex Elegance Microfibra - Branco Elegance - P', 'ativo': True}, {'id': 4047, 'codigo': 'RBUEMBEM', 'nome': 'Roupão de Banho Unissex Elegance Microfibra - Branco Elegance - M', 'ativo': True}, {'id': 4051, 'codigo': 'RBUEMLSM', 'nome': 'Roupão de Banho Unissex Elegance Microfibra - Lilás Suave - M', 'ativo': True}, {'id': 4052, 'codigo': 'RBUEM-RosaClassico', 'nome': 'Roupão de Banho Unissex Elegance Microfibra - Rosa Clássico', 'ativo': True}, {'id': 4055, 'codigo': 'RBUEM-Prata', 'nome': 'Roupão de Banho Unissex Elegance Microfibra - Prata', 'ativo': True}, {'id': 4056, 'codigo': 'RBUEMPP', 'nome': 'Roupão de Banho Unissex Elegance Microfibra - Prata - P', 'ativo': True}, {'id': 4050, 'codigo': 'RBUEMLSP', 'nome': 'Roupão de Banho Unissex Elegance Microfibra - Lilás Suave - P', 'ativo': True}];2025-09-11 10:22:49
4059;Roupão de Banho Unissex Milano Microfibra;Roupão de Banho Micro Fibra Luxo;1 Roupão de Banho luxo.;roupão de banho, roupao, banho, unissex, microfibra, hobe, luxo;0.500;9.00;25.00;34.00;RBUMM;2;UN;True;62089200;;0;2025-04-02T00:00:00-03:00;2025-09-09T14:13:31-03:00;[49, 57, 45, 56, 8, 60];[{'id': 4064, 'codigo': 'RBUMMPMG', 'nome': 'Roupão de Banho Unissex Milano Microfibra - Preto Milano - G', 'ativo': True}, {'id': 4065, 'codigo': 'RBUMMPMGG', 'nome': 'Roupão de Banho Unissex Milano Microfibra - Preto Milano - GG', 'ativo': True}, {'id': 4060, 'codigo': 'RBUMM-BrancoMilano', 'nome': 'Roupão de Banho Unissex Milano Microfibra - Branco Milano', 'ativo': True}, {'id': 4061, 'codigo': 'RBUMMBMM', 'nome': 'Roupão de Banho Unissex Milano Microfibra - Branco Milano - M', 'ativo': True}, {'id': 4062, 'codigo': 'RBUMMBMG', 'nome': 'Roupão de Banho Unissex Milano Microfibra - Branco Milano - G', 'ativo': True}, {'id': 4063, 'codigo': 'RBUMM-PretoMilano', 'nome': 'Roupão de Banho Unissex Milano Microfibra - Preto Milano', 'ativo': True}];2025-09-11 10:22:49
2753;Roupão de Banho Infantil Menino Microfibra Dinos;Roupão de Banho Kids;1 Roupão de Banho.;Roupão Infantil, Roupão de banho, banho, roupao;0.400;9.00;23.00;30.00;RDIMMD;2;UN;True;62089200;;0;2024-01-01T00:00:00-03:00;2025-01-25T15:22:07-03:00;[56, 41, 57, 43];[{'id': 2756, 'codigo': 'RDIMMD810', 'nome': 'Roupão de Banho Infantil Menino Microfibra Dinos - 8/10', 'ativo': True}, {'id': 2754, 'codigo': 'RDIMMD1214', 'nome': 'Roupão de Banho Infantil Menino Microfibra Dinos - 12/14', 'ativo': True}, {'id': 2755, 'codigo': 'RDIMMD46', 'nome': 'Roupão de Banho Infantil Menino Microfibra Dinos - 4/6', 'ativo': True}];2025-09-11 10:22:49
3650;Roupão Feminino Fleece Longo Pelúcia Amore;Roupão Feminino Fleece;01 Roupão Feminino.;Pijama, Inverno, Comprido, Pijama Fleece, Pijama Longo, Pijama Inverno, Roupão;0.810;11.00;30.00;34.00;RFFLPA;2;UN;True;62063000;;0;2025-05-14T00:00:00-03:00;2025-08-28T15:57:29-03:00;[57, 56, 12, 59];[{'id': 3651, 'codigo': 'RFFLPAP', 'nome': 'Roupão Feminino Fleece Longo Pelúcia Amore - P', 'ativo': True}, {'id': 3652, 'codigo': 'RFFLPAM', 'nome': 'Roupão Feminino Fleece Longo Pelúcia Amore - M', 'ativo': True}, {'id': 3653, 'codigo': 'RFFLPAG', 'nome': 'Roupão Feminino Fleece Longo Pelúcia Amore - G', 'ativo': True}, {'id': 3654, 'codigo': 'RFFLPAGG', 'nome': 'Roupão Feminino Fleece Longo Pelúcia Amore - GG', 'ativo': True}];2025-09-11 10:22:49
2829;ROUPÃO Feminino Rosa Leves defeitos ;Camisola Americana Manga Curta;"01 Hobe Roupão Manga Curta.
02 Não Acompanha Faixa para Amarração.";Camisola, Blusão, Blusa, Camisolão, camisolao, Americano, Americana;0.350;2.00;20.00;26.00;RFRLD;2;UN;True;62063000;;0;2025-01-22T00:00:00-03:00;2025-01-22T11:40:09-03:00;[36];[{'id': 2830, 'codigo': 'RFRLDG', 'nome': 'ROUPÃO Feminino Rosa Leves defeitos  - G', 'ativo': True}];2025-09-11 10:22:49
1917;ROUPÃO Rosa Leves Defeitos;Camisola Roupão Manga Curta;01 Camisola Roupão Manga Curta de 2ª Qualidade.;Outlet;0.190;3.00;20.00;20.00;RLDR;2;UN;True;62063000;;0;2024-08-05T00:00:00-03:00;;[36];[{'id': 1918, 'codigo': 'RLDRG', 'nome': 'ROUPÃO Rosa Leves Defeitos - G', 'ativo': True}, {'id': 1919, 'codigo': 'RLDRGG', 'nome': 'ROUPÃO Rosa Leves Defeitos - GG', 'ativo': True}, {'id': 1920, 'codigo': 'RLDRM', 'nome': 'ROUPÃO Rosa Leves Defeitos - M', 'ativo': True}];2025-09-11 10:22:49
2733;SHORTS Avulso 1ª Azul Cats;Shorts Avulso 1ª Qualidade;01 Shorts de Primeira Qualidade.;Outlet;0.150;3.00;20.00;20.00;SA1AC;2;UN;True;62063000;;0;2025-01-18T00:00:00-03:00;2025-01-18T10:10:33-03:00;[36];[{'id': 2734, 'codigo': 'SA1ACG', 'nome': 'SHORTS Avulso 1ª Azul Cats - G', 'ativo': True}];2025-09-11 10:22:49
3757;SHORTS Avulso 1ª Bege Dream ;Shorts de 1ª Qualidade;01 Shorts de primeira qualidade.;Outlet;0.120;3.00;20.00;20.00;SA1BD;2;UN;True;62063000;;0;2025-06-27T00:00:00-03:00;2025-08-20T11:23:29-03:00;[36];[{'id': 3758, 'codigo': 'SA1BDG', 'nome': 'SHORTS Avulso 1ª Bege Dream  - G', 'ativo': True}];2025-09-11 10:22:49
